0.02,33.9177474975586
0.04,33.8753662109375
0.06,33.9237976074219
0.08,33.8753662109375
0.1,33.9177474975586
0.12,33.8572006225586
0.14,33.8329734802246
0.16,33.8935317993164
0.18,33.8511428833008
0.2,33.8269157409668
0.22,33.8632583618164
0.24,33.869312286377
0.26,33.8632583618164
0.28,34.0024566650391
0.3,33.9177474975586
0.32,34.5214500427246
0.34,35.7015419006348
0.36,36.5684356689453
0.38,37.7221832275391
0.4,38.8879470825195
0.42,39.3857307434082
0.44,40.4552955627441
0.46,41.1631011962891
0.48,41.8724555969238
0.5,42.4651412963867
0.52,43.0773849487305
0.54,43.6921806335449
0.56,44.3427619934082
0.58,44.9182167053223
0.6,45.3480758666992
0.62,45.8970336914063
0.64,46.5580902099609
0.66,46.9335174560547
0.68,47.2482376098633
0.7,47.8429985046387
0.72,48.1608695983887
0.74,48.7139205932617
0.76,49.4671859741211
0.78,49.9563293457031
0.8,50.4436454772949
0.82,54.0936508178711
0.84,57.0244827270508
0.86,59.2764854431152
0.88,61.0778198242188
0.9,62.4987640380859
0.92,64.0112686157227
0.940000000000001,65.2613754272461
0.960000000000001,66.4773788452148
0.980000000000001,67.6648101806641
1,68.322509765625
1.02,69.2690277099609
1.04,70.2234573364258
1.06,71.2130737304688
1.08,71.6918487548828
1.1,72.5544509887695
1.12,73.1464157104492
1.14,73.8798599243164
1.16,74.4444808959961
1.18,75.1051254272461
1.2,75.7852020263672
1.22,76.3298263549805
1.24,76.8549880981445
1.26,77.2598266601563
1.28,77.8870620727539
1.3,78.5075225830078
1.32,78.8299255371094
1.34,79.5118408203125
1.36,80.0354614257813
1.38,85.0531234741211
1.4,87.1163177490234
1.42,90.1150207519531
1.44,91.7570037841797
1.46,93.567985534668
1.48,95.8589630126953
1.5,97.2662353515625
1.52,98.8339385986328
1.54,100.091911315918
1.56,101.076988220215
1.58,101.999755859375
1.6,102.948539733887
1.62,103.775428771973
1.64,104.579986572266
1.66,105.478851318359
1.68,106.145668029785
1.7,106.772972106934
1.72,107.539489746094
1.74,107.98095703125
1.76,108.753974914551
1.78,109.281188964844
1.8,110.005256652832
1.82,110.58048248291
1.84,111.066513061523
1.86,111.646057128906
1.88,112.361862182617
1.9,116.118522644043
1.92,118.337547302246
1.94,120.600402832031
1.96,122.847129821777
1.98,124.660598754883
2,126.84016418457
2.02,128.595306396484
2.04,130.611328125
2.06,132.086364746094
2.08,133.582000732422
2.1,135.202774047852
2.12,136.737899780273
2.14,137.784118652344
2.16,138.916305541992
2.18,139.62532043457
2.2,139.62532043457
2.22,139.62532043457
2.24,137.495712280273
2.26,137.495712280273
2.28,137.495712280273
2.3,137.495712280273
2.32,137.495712280273
2.34,137.495712280273
2.36,137.495712280273
2.38,137.495712280273
2.4,137.495712280273
2.42,137.495712280273
2.44,137.495712280273
2.46,137.495712280273
2.48,137.495712280273
2.5,137.495712280273
2.52,137.495712280273
2.54,137.495712280273
2.56,2.33466005325317
2.58,2.71457195281982
2.6,3.19120573997498
2.62,3.51022338867188
2.64,3.81179594993591
2.66,4.17716407775879
2.68,4.55713748931885
2.7,4.83098316192627
2.72,5.24815368652344
2.74,5.71113061904907
2.76,6.06073808670044
2.78,6.17168712615967
2.8,6.5746865272522
2.82,6.84233951568604
2.84,7.14836502075195
2.86,177.460891723633
2.88,177.196533203125
2.9,178.156661987305
2.92,178.779006958008
2.94,179.543090820313
2.96,180.162399291992
2.98,180.804092407227
3,181.183685302734
3.02,183.638885498047
3.04,186.957977294922
3.06,188.950073242188
3.08,190.860107421875
3.1,191.730529785156
3.12,193.395660400391
3.14,195.074340820313
3.16,195.639389038086
3.18,196.901336669922
3.2,198.24772644043
3.22,199.499114990234
3.24,200.812149047852
3.26,201.964874267578
3.28,202.782531738281
3.3,204.433517456055
3.32,205.726333618164
3.34,206.926834106445
3.36,208.166305541992
3.38,209.379455566406
